date,username,content,retweets,likes
2012-12-23 08:08:39+00:00,CMShehbaz,Strict action will be taken against police officials using delaying tactics in investigation of cases,12,6
2012-12-23 08:06:39+00:00,CMShehbaz,Provision of justice to the oppressed is my mission &amp; I will not tolerate any hindrance or negligence in accomplishment of this mission,8,6
2012-12-22 18:22:07+00:00,CMShehbaz,Strongly condemn those (TTP) responsible for Bashir Bilour's death. They should be hunted and brought to swift justice,96,35
2012-12-22 15:44:01+00:00,ImranKhanPTI,Mr Bilour was a courageous man who fought bravely against terrorism. My deepest sympathies with the family,282,100
2012-12-22 15:00:04+00:00,ImranKhanPTI,Sad sad news. Have just heard about tragedy of Bashir Bilours death. TTP has claimed responsibility. Strongly condemn its naked terrorism,731,475
2012-12-22 14:12:46+00:00,ImranKhanPTI,Pray for the deceased and for recovery of Bilour Sb. Condemn the perpetrators of the attack,122,43
2012-12-22 14:02:59+00:00,ImranKhanPTI,Deeply distressed to learn of terrorist attack on ANP leader Basheer Bilour in which 3 people have died and he has been seriously injured,129,43
2012-12-22 10:21:55+00:00,CMShehbaz,It is a mark of prudence never to trust wholly in those things which have once deceived us. ~ Descartes #ZarBaba,19,9
2012-12-22 10:10:18+00:00,CMShehbaz,"Punjab gov scheme to grant proprietary rights katchi abadis dwellers will benefit 4,043 slums consisting of approx. 326,516 units/families",15,4
2012-12-22 10:01:24+00:00,CMShehbaz,Elections are vital for the existence &amp; development of Pak and any delay in the general elections will be disastrous for the nation,16,3
2012-12-21 01:41:07+00:00,CMShehbaz,PML-N Gov has introduced the culture of merit&amp;transparency by burying the culture of corruption- an example for Fed &amp; other provincial govts,12,9
2012-12-21 01:37:46+00:00,CMShehbaz,"Since Zar Baba and his cronies are afraid of public wrath, they are trying to flee from the elections",12,7
2012-12-21 01:28:16+00:00,CMShehbaz,The world would be happier if men had the same capacity to be silent that they have to speak. ~ Spinoza,5,7
2012-12-21 01:22:37+00:00,CMShehbaz,"RT @_DearParents_
Shaping your child’s mind around the principles of equality, freedom, and social justice is very healthy",5,2
2012-12-20 20:20:14+00:00,CMShehbaz,@markhan2011 Sorry for the inconvenience; it will get better. Thank you for your patience,0,0
2012-12-20 08:34:50+00:00,CMShehbaz,News reports: US immunity for ISI irks India + India refuses to buy Pak potatoes while Indian fruit&amp;veg flood Pak markets #FriendlyFire,38,10
2012-12-20 08:09:48+00:00,CMShehbaz,Punjab Police will be providing security cover to anti-polio teams on the streets,35,13
2012-12-19 19:32:04+00:00,CMShehbaz,"For indeed, it is not eyes that are blinded, but blinded are the hearts… #Quran 22:46",40,23
2012-12-19 19:25:40+00:00,CMShehbaz,"""Life shrinks or expands in proportion to one's courage."" - Anas Nin",15,7
2012-12-19 11:59:48+00:00,CMShehbaz,Strongly condemn attacks on Polio teams involved in the nationwide polio vaccination drive. Culprits should be hunted and brought to justice,29,10
2012-12-19 11:55:33+00:00,CMShehbaz,Punjab government had given cash prizes worth Rs550 million to position holders from all provinces.,20,7
2012-12-19 11:54:17+00:00,CMShehbaz,"Punjab government would provide 250,000 solar lamps to the outstanding students to eliminate darkness created by the PPP government",43,17
2012-12-19 05:27:34+00:00,ImranKhanPTI,The killing of 5 polio workers is outrageous. What kind of twisted mindset would target those fighting disease. Condemn these sick criminals,384,122
2012-12-18 17:30:09+00:00,CMShehbaz,@adeelaz Thank you,0,0
2012-12-18 07:59:09+00:00,CMShehbaz,"Fed gov invitation to attend a meeting for the eradication of corruption, a few months before the elections, is a mockery  #EyeWash",12,4
2012-12-18 07:51:20+00:00,CMShehbaz,Gas loadshedding seems like another thought-out conspiracy to destroy the livelihood of many along with the provincial industry,17,7
2012-12-18 07:45:34+00:00,CMShehbaz,News: SC in action against PM’s son-in-law appointment #ZarBabaChaleesChore,21,10
2012-12-18 07:41:07+00:00,CMShehbaz,Punjab gov is determined to constitute a provincial commission re. status of women to protect women’s rights irrespective of caste &amp; creed,12,7
2012-12-17 17:41:21+00:00,ImranKhanPTI,What a state country been brought to. PIA flight from ISD to Lahore did not arrive because Shell refused to give fuel due to unpaid bills.,387,88
2012-12-17 16:28:48+00:00,CMShehbaz,"The World is a book, and those who do not travel read only a page. ~ Saint Augustine",25,14
2012-12-17 08:01:06+00:00,CMShehbaz,News: Dollar reaches all time high against Pak Rupee #ZarBabaChaleesChore,21,3
2012-12-17 07:51:52+00:00,CMShehbaz,For the first time in the history of Pak 1296 flats (LHE) &amp; 303 resident. units (Muzafargarh) being given to labourers on ownership basis,15,7
2012-12-17 07:39:43+00:00,CMShehbaz,"When we are well, we all have good advice for those who are ill. ~ Seneca",10,5
2012-12-17 03:56:04+00:00,ImranKhanPTI,No praise enough for our soldiers who gave the ultimate sacrifice fighting terrorists. My thoughts and prayers are with their families.,189,80
2012-12-16 18:11:13+00:00,ImranKhanPTI,@MominaKhawar no Momina. I am in favour of reserved seats for women but instead of nominations on lists should be directly elected,186,146
2012-12-16 17:12:09+00:00,ImranKhanPTI,Similarly reserved seats for minorities can also be better filled through direct election instead of nominations,118,48
2012-12-16 15:24:49+00:00,ImranKhanPTI,Reserved states are necessary for woman but I am in favour of direct elections to them rather than nominations on a list,158,81
2012-12-16 14:39:12+00:00,CMShehbaz,@Haider2u2 Getting better - thank you,0,0
2012-12-16 09:30:56+00:00,CMShehbaz,@FawadKhalid haha...he does it all the time :),1,0
2012-12-16 09:21:40+00:00,CMShehbaz,25 new air-condioned buses of international standards have become operational between Lahore and Sheikhupura #PublicTransport,16,15
2012-12-16 08:10:11+00:00,ImranKhanPTI,"If any party or group tries to blackmail SC by these tactics, it is attempting to destroy rule of law and plunge country into chaos",195,64
2012-12-16 08:07:25+00:00,ImranKhanPTI,No justification for forced closure through intimidation of businesses in Karachi and other parts of Sindh. Condemn it,168,54
2012-12-15 09:04:41+00:00,CMShehbaz,Another MOU with HRCAP China for construction small hydropower projects in the province to overcome electricity crisis,25,13
2012-12-15 08:55:31+00:00,CMShehbaz,"""...Bear with patience whatever befalls you...."" #Quran 31:17 #Health",32,13
2012-12-15 06:34:17+00:00,ImranKhanPTI,Have a busy day ahead in Gujranwala. Attend Chehlum of the late Col Cheema. Also inaugrate Insaf Prof Forum chapter in the city,78,45
2012-12-15 04:21:22+00:00,ImranKhanPTI,As I do for innocent children who become victims of wars all over the world. In Pak FATA many kids killed bcause if mily ops and drones. Sad,195,102
2012-12-15 04:11:13+00:00,ImranKhanPTI,Also saddened by the news of 20 young children killed in a shooting spree in the US. As a father can deeply feel the pain of their parents,184,69
2012-12-15 04:07:26+00:00,ImranKhanPTI,Very sad to learn of the death of Birgitta Almeby the swedish social aho had worked tirelessly for poor for 40 yrs in Pak. Condemn terrorism,114,48
2012-12-15 03:49:22+00:00,ImranKhanPTI,It is thus no surprise that N &amp; P r always ready to cut deals with each other. Through this muk muka they protect each others corruption,118,88
2012-12-15 03:46:14+00:00,ImranKhanPTI,"I have always believed that these status quo parties N and PP are two sides of the same coin. Corrupt, tax evaders, self serving.",161,94
2012-12-15 03:43:37+00:00,ImranKhanPTI,According to NAB Punjab Govt is responsible for 65% corruption in the country. So much for N leagues (false) claims of good governance!!,143,66
2012-12-14 19:23:32+00:00,CMShehbaz,"The only way to keep your health is to eat what you don't want, drink what you don't like, and do what you'd rather not. - Mark Twain",17,20
2012-12-14 14:00:56+00:00,ImranKhanPTI,National election would be an epic battle between stolen money/vested interest and ideology &amp; passion; Btw electables and zeal for change,164,60
2012-12-14 13:48:30+00:00,ImranKhanPTI,Also requested NS and Zardari to redouble their effort to take all opportunists away from our party. Thank u N and Z for this cleansing.,224,152
2012-12-14 13:43:00+00:00,ImranKhanPTI,Spoke at Insaf Lawyers convention. Told them their role in helping conduct party elections is history in the making. Never happened before,82,44
2012-12-14 07:16:56+00:00,CMShehbaz,We have two ears and one mouth so that we can listen twice as much as we speak. ~ Epictetus,31,18
2012-12-13 16:48:11+00:00,CMShehbaz,"""A person often meets his destiny on the road he took to avoid it."" - Jean de La Fontaine",23,14
2012-12-13 16:28:51+00:00,ImranKhanPTI,How can a nation move forward if  majority of its parliamentarians do not file tax returns or pay taxes?,341,141
2012-12-13 15:31:06+00:00,ImranKhanPTI,Met the Chief Election Commissioner today. Ensuring fair and free election must top national agenda. Misuse of state money by govts must end,140,81
2012-12-13 08:19:53+00:00,CMShehbaz,"@baabhyder1 Have patience madam, not long now",1,0
2012-12-13 08:17:58+00:00,CMShehbaz,@AssadSeenharo Several projects started - please check the facts,1,1
2012-12-13 08:05:58+00:00,CMShehbaz,Approved setting up of Thal Medical College in Bhakkar.,38,27
2012-12-13 07:58:32+00:00,CMShehbaz,"200,000 solar lamps are being distributed among students to ensure that their studies are not affected by power outages",42,18
2012-12-13 07:48:30+00:00,CMShehbaz,It is more shameful to distrust our friends than to be deceived by them. ~ Confucius,18,12
2012-12-12 17:32:03+00:00,ImranKhanPTI,"Another long but exhilarating day. Addressed 15 public meetings. Counting 12 yesterday, spoke to 27 audiences mostly in rural areas of Pb",161,68
2012-12-12 17:30:23+00:00,ImranKhanPTI,These r the people who really want change. These traditional parties N and P have done nothing for them. They r busy in elite games of power,131,46
2012-12-12 17:26:39+00:00,ImranKhanPTI,At every chowk crossing or small town thousands turned up to emotionally greet us . These were mostly farmers rural youth small shopkeepers.,145,59
2012-12-12 17:18:54+00:00,ImranKhanPTI,"Response was overwhelming. The Pundits say our support confined to urban areas. They should have been with us in Lodhran, Mgarh and Layyah",148,52
2012-12-12 07:46:12+00:00,CMShehbaz,Punjab gov is spending billions of rupees on improving health sector &amp; provide modern healthcare facilities to the people at their doorstep,15,19
2012-12-12 07:43:43+00:00,CMShehbaz,State-of-the-art Rawalpindi Institute of Cardiology (RIC) would start functioning from December 25,16,11
2012-12-12 07:41:53+00:00,CMShehbaz,"Interest-free loans worth Rs 3 billion are being provided to 200,000 deserving families under the Punjab government’s Self-Employment Scheme",16,11
2012-12-11 21:31:09+00:00,CMShehbaz,@SamadK Unblocked some time ago...time to get blocked again perhaps... for conduct unbecoming,3,1
2012-12-11 18:49:38+00:00,ImranKhanPTI,"What I saw today is another demonstration of peoples intense desire for change. They r sick of old politics, empty slogans and corruption",197,87
2012-12-11 18:44:42+00:00,ImranKhanPTI,Finally a long but intensely satisfying day is over. 11 public meetings and 1 press con. Physically tired but recharged by peoples passion,181,103
2012-12-11 15:03:29+00:00,CMShehbaz,Sad facts! RT @Razarumi 85% of Pakistanis have never been to a library. GILANI POLL/GALLUP PAKISTAN,6,3
2012-12-11 08:08:20+00:00,CMShehbaz,@aliamjadgill People THINK they know football...but they don't :),88,187
2012-12-11 08:02:55+00:00,CMShehbaz,"Expecting is the greatest impediment to living. In anticipation of tomorrow, it loses today. ~ Seneca",14,12
2012-12-11 07:55:20+00:00,CMShehbaz,86 goals (record!) and counting - Messi proves that he is on his way to become the greatest footballer of all times,196,370
2012-12-11 07:53:23+00:00,CMShehbaz,"Dilip Kumar (Yousaf Khan), my finest actor of all times, turns 90 today. Happy Birthday",10,9
2012-12-11 07:49:13+00:00,CMShehbaz,"Satisfied that Punjab gov, through transparency and good governance, has tried &amp; taken practical steps for the protection of human rights",13,3
2012-12-11 07:46:44+00:00,CMShehbaz,Lawlessness &amp; anarchy are outcomes of the deprivation of human rights &amp; peace prevails where justice &amp; rights of the citizens are ensured,10,3
2012-12-11 07:42:50+00:00,CMShehbaz,Protection of human rights is the prime responsibility of the state and societies that trample human rights become extinct,18,5
2012-12-11 03:28:06+00:00,ImranKhanPTI,Such tactics will not work. Never have. Use of state machinery and resources to stop pol opponents are typical dirty tricks.,112,30
2012-12-11 03:20:16+00:00,ImranKhanPTI,Looking forward to an extensive visit of Lodhran Distt today. Hear reports Punjab govt creating problems for our meeting in Kahroor paka 1/2,80,25
2012-12-10 16:35:12+00:00,ImranKhanPTI,Just spoke to charged workers meeting in Lodhran. The passion for change will sweep away the political mafias that have controlled politics,151,71
2012-12-10 04:12:49+00:00,ImranKhanPTI,It is N vs PTI in Punjab now. PPP no longer a factor. N machine has nothing new to offer to people. Ruled Punjab 5 times without result,217,74
2012-12-10 04:06:22+00:00,ImranKhanPTI,Start the awami rabta muhim from Lodhran today. Tremendous ground swell for PTI in Punjab ready to take on N machine politics,121,51
2012-12-10 04:02:14+00:00,ImranKhanPTI,Congratulations Pakistan Hockey team for winning the bronze medal. They fought with grit and determination and that was the winning margin,149,56
2012-12-09 10:43:02+00:00,CMShehbaz,@bloodycaveman In your dreams :),16,6
2012-12-09 10:38:36+00:00,CMShehbaz,"I support protection of the rights of home-based workers (HBWs) in Pak in principle. If presented, I will be happy to examine the proposal",10,7
2012-12-09 10:33:41+00:00,CMShehbaz,"Scholar, expert on Iqbal, columnist &amp; ex- director research Nazaria-i-Pakistan Foundation Prof Muzaffar Mirza passed away on Saturday. RIP",14,6
2012-12-08 09:04:54+00:00,CMShehbaz,"Ancient Mayan calendar ends on 21 December, 2012 but I can confirm (like all responsible governments!) that it is not the end of the world",31,6
2012-12-08 08:55:50+00:00,CMShehbaz,December22 to be celebrated as Working Women Day - to convey a message that they are agents for change &amp; contributing to the nation building,11,4
2012-12-08 08:48:12+00:00,CMShehbaz,"Pak's unexpected run in the Champions Trophy is ended by Netherlands. We need young players, modern coaching &amp; more grounds/facilities",6,2
2012-12-08 08:36:38+00:00,CMShehbaz,Autonomous status of universities is essential but there needs to be an effective check &amp; balance system to monitor misuse of powers,10,5
2012-12-07 17:45:25+00:00,ImranKhanPTI,I said at the forum that Political office holders can become statesmen if they go beyond narrow political interests and take brave decisions,145,71
2012-12-07 17:42:09+00:00,ImranKhanPTI,Had an interesting exchange at India Today forum in Delhi today. We have to forget the past &amp; move forward to build trust between India Pak,215,77
2012-12-07 07:44:04+00:00,CMShehbaz,Inefficient&amp;dishonest federal rulers pushed Pak to the verge of disaster &amp; Zar Baba Forty Thieves should now be ready for their logical end,18,7
2012-12-07 07:42:19+00:00,CMShehbaz,People have expressed full confidence in PML-N in the by-elections &amp; they will smash the idols of corruption in the general elections,24,7
2012-12-07 07:40:44+00:00,CMShehbaz,"During the tenure of Zar Baba and Forty Thieves, no progress had been made in any sector except for corruption",41,17
2012-12-06 17:27:11+00:00,CMShehbaz,"""Your own soul is nourished when you are kind; it is destroyed when you are cruel."" - King Solomon",33,14
2012-12-06 17:25:10+00:00,CMShehbaz,"""...Bear with patience whatever befalls you...."" #Quran 31:17",25,14
2012-12-06 06:14:27+00:00,ImranKhanPTI,PTI reserves the right to approach SC in case PPP refuses to implement court decision in Asghar Khan case to protect NS. Muk Muka must end,204,67
2012-12-06 06:10:24+00:00,ImranKhanPTI,Can there be a more visible example of collusion 'muk muka' between PPP &amp; N. They scream at each other in public and collude in private,397,353
2012-12-06 06:07:01+00:00,ImranKhanPTI,PPP Government is once again flouting SC order in Asghar Khan case. Not willing to investigate NS and others who recieved cash from ISI.,163,78
2012-12-04 21:15:24+00:00,CMShehbaz,BOOOM...PMLN sweeps the board. Accept this with humility and by the grace of God. Thank you,37,15
2012-12-04 21:12:54+00:00,CMShehbaz,"""It is literally true that you can succeed best and quickest by helping others to succeed."" - Napoleon Hill",21,9
2012-12-04 09:11:00+00:00,CMShehbaz,'The fear of death follows from the fear of life. A man who lives fully is prepared to die at any time.' - Mark Twain,28,17
2012-12-04 09:03:39+00:00,CMShehbaz,@MehrTarar This is already a police matter. Instructions issued once again to protect graveyards,0,1
2012-12-04 08:55:13+00:00,CMShehbaz,Persons with special needs have equal rights to gov resources &amp; we will allocate laptop quota for them in the next phase of distribution,9,5
2012-12-04 08:50:52+00:00,CMShehbaz,Time of wars has passed which gave nothing except destruction and mass poverty. Peace is the way forward for our development &amp; prosperity,12,7
2012-12-04 08:46:45+00:00,CMShehbaz,"Pak facing serious challenges like terrorism, extremism, corruption and energy crisis &amp; no progress can be made without their elimination",14,5
2012-12-04 08:34:02+00:00,CMShehbaz,@javeednusrat Very much agree,2,0
2012-12-03 07:54:31+00:00,CMShehbaz,Awarded Rs. one million to Muhammad Asif for winning the world snooker championship,35,27
2012-12-03 07:47:32+00:00,CMShehbaz,“Dekho Dekho Kaun Aaya—Sher Aaya Sher Aaya”- still ringing in my ears from the surprise visit to metro project without security and protocol,36,16
2012-12-03 07:40:18+00:00,CMShehbaz,"""My Lord! Truly, I am in need of whatever good that You bestow on me."" Quran 28:24",30,18
2012-12-02 16:45:25+00:00,CMShehbaz,"""True friends do not judge each other. They judge other people together"" :))",35,19
2012-12-02 09:57:00+00:00,CMShehbaz,@MehrTarar Good question :),1,2
2012-12-02 09:55:47+00:00,CMShehbaz,@bloodycaveman Ok madam,2,2
2012-12-02 09:54:32+00:00,CMShehbaz,"@Shahidmasooddr Dr sahib, you may be more well-informed than I am :)",8,6
2012-12-02 09:50:36+00:00,CMShehbaz,People appreciate how federal rulers have broken all records of corruption whereas Punjab Gov has set new records of service &amp; transparency,10,10
2012-12-02 09:45:53+00:00,CMShehbaz,Opened a flower exhibition at the Race Course  Park LHE yesterday. Go check it out,14,9
2012-12-02 09:42:51+00:00,CMShehbaz,"If direction is right &amp; there is a spirit of hard work and commitment, all hurdles in the way of progress of Pakistan can be removed",11,7
2012-12-02 09:39:49+00:00,CMShehbaz,"Missed out on the great performances by Naseeruddin Shah, Ratna Pathak &amp; daughter Heeba Shah at the Alhamra Art Center on Saturday night :(",5,4
2012-12-02 09:33:51+00:00,CMShehbaz,@wmdogar @fbhutto ? We welcome her!,0,0
2012-12-02 09:32:49+00:00,CMShehbaz,@thealinecomplex Both,1,1
2012-12-02 09:24:39+00:00,CMShehbaz,"Been asked to tone it down BUT 'There is no going back from dissent, standing up against corruption is the highest freedom there is'",7,0
2012-12-02 09:19:47+00:00,CMShehbaz,"Disappointing!! RT @fbhutto Tribune story exists only in the galloping imagination of the author. It is obviously, wildly untrue",2,0
2012-12-02 09:14:48+00:00,CMShehbaz,Muhammad Asif is carrying the flag for Pak in the worldsnooker championship. I wish him the very best of good luck for the FINAL today,57,16
2012-12-01 13:44:21+00:00,CMShehbaz,"@namanpunjab Thank you, Sir",2,0
2012-12-01 13:36:32+00:00,CMShehbaz,@ManhattanMangos I worry how U R going to carry that washing machine on a motorbike. Do not forget to pick up your free helmet on the way :),5,4
2012-12-01 13:32:08+00:00,CMShehbaz,"Grief can take care if itself, but to get the full value of a joy you must have somebody to divide it with - Mark Twain",16,7
2012-12-01 13:28:24+00:00,CMShehbaz,@ManhattanMangos Good on you :),7,6
2012-12-01 13:23:51+00:00,CMShehbaz,"@SKumar7978 Sir, you need to brush up on your history - Marx came from an affluent background. So, there is hope... :)",0,1
2012-12-01 12:06:19+00:00,CMShehbaz,@tallstories Agree...but it is better to light a candle...,0,0
2012-12-01 11:58:42+00:00,CMShehbaz,@Masood5Syed Several districts running the pilot; others in the pipeline....,0,0
2012-12-01 11:57:06+00:00,CMShehbaz,"@HamidMirGEO Mir sahib, it has been tweeted thrice already. We get the point :)",10,11
2012-12-01 11:13:40+00:00,CMShehbaz,Revolutions are the locomotives of history. ~ Karl Marx,14,6
2012-12-01 09:11:18+00:00,CMShehbaz,Really excited today for discussing and giving final shape to the PMLN manifesto for the upcoming elections,8,6
2012-12-01 09:08:29+00:00,CMShehbaz,Anoki LADLA arrives in Lahore :) Welcome,6,7
2012-12-01 09:06:52+00:00,CMShehbaz,Really pleased that UN granted the Palestinians observer status in the face of opposition by Israel &amp; US. I am for One State Solution!,13,4
2012-12-01 09:01:07+00:00,CMShehbaz,"Metro Bus Service (MBS) is a splendid project which would provide relief to people and they would forget temporary 
inconvenience",16,5
2012-12-01 08:59:07+00:00,CMShehbaz,I am not ashamed to confess that I am ignorant of what I do not know. ~ Cicero,15,6
2012-12-01 08:57:12+00:00,CMShehbaz,"If thou art a man, admire those who attempt great things, even though they fail. ~ Seneca",9,7
2012-11-30 23:55:26+00:00,CMShehbaz,@sobiazia Yes. The work almost finished in Punjab. It will be introduced  all over Pak by PMLN after next elections inshallah,5,1
2012-11-30 23:40:18+00:00,CMShehbaz,"Self-employment scheme (interest-free Rs 50,000 for each of 1 &amp; half lakh families on merit) is a revolutionary programme of our  Gov",9,3
2012-11-30 23:33:45+00:00,CMShehbaz,Land Record Management Information System (LMRIS) is a public welfare programme of the Punjab gov &amp; is being speedily implemented,15,4
2012-11-30 23:32:16+00:00,CMShehbaz,Computerisation of land records being carried out in 22 districts - data entry in other 12 districts would start soon,10,3
2012-11-29 16:36:32+00:00,CMShehbaz,"He is First, Last, and Everlasting - He was when nothing was, and He will be when nothing else remains",37,16
2012-11-29 08:42:23+00:00,CMShehbaz,I am launching the Punjab Emergency Service (Rescue-1122) ‘Helmet for All’ campaign as part of road safety measures today,40,20
2012-11-29 08:39:20+00:00,CMShehbaz,"Monitoring a comprehensive drive by the Health Dept to get rid of rats, bugs, stray  dogs/cats etc from the govt hospitals premises",12,11
2012-11-29 08:27:48+00:00,CMShehbaz,Approved Rs one billion for an international standard IT university whose initial campus is set up at Arfa Karim Software Technology Park,34,13
2012-11-29 08:22:54+00:00,CMShehbaz,Considering a proposal to upgrade Fatima Jinnah Medical College to a university. You are welcome to give your views!,6,9
2012-11-29 08:18:57+00:00,CMShehbaz,RT @georgegalloway UK tries to shield Israel from International Criminal Court by abstaining from palestinian UN vote- ashamed to be British,22,5
2012-11-28 13:23:13+00:00,ImranKhanPTI,Jihad narrative can only end if we withdraw from the US war and end drone strikes. We can win if we make it our war not someone else's,267,129
2012-11-28 13:21:04+00:00,ImranKhanPTI,Winning the hearts and minds of the tribes is the key to this conflict. It will happen if the narrative of Jihad ends.,204,100
2012-11-28 13:17:44+00:00,ImranKhanPTI,I have always maintained that military action and drones cannot finish militancy. It is the people of FATA who can do it supported by govt,249,189
2012-11-28 13:15:16+00:00,ImranKhanPTI,The action by Utmanzai in NW is an example of what the tribal people can do to rid FATA of militancy if they are convinced this is our war,132,54
2012-11-28 13:12:33+00:00,ImranKhanPTI,Media report that Utmanzai tribe in North Waziristan has started to clean up Miran Shah of anti social elements and criminals,141,54
2012-11-28 08:01:48+00:00,CMShehbaz,The police should spare no effort in providing help &amp; support to the oppressed as nothing is nobler than providing this justice,8,13
2012-11-28 07:55:05+00:00,CMShehbaz,Huge resources have been allocated for the police; they need to give results according to the expectations of the people,12,9
2012-11-26 13:07:54+00:00,ImranKhanPTI,Strongly condemn the attempted assissination of leading journalist of the country Hamid Mir. Brave man. Such tactics will not intimidate him,318,113
2012-11-25 03:32:04+00:00,CMShehbaz,"""The dictionary is the only place where success comes before work."" - Mark Twain",40,16
2012-11-25 03:26:11+00:00,CMShehbaz,It was an honour to be a part of the 969th annual Ghusal of the mausoleum of Data Gunj Bakhsh (RA) held yesterday,14,13
2012-11-25 03:18:25+00:00,CMShehbaz,Karbala tragedy has separated the truth from falsehood forever through the supreme sacrifice of Hazrat Imam Hussain (RA) and his companions,30,8
2012-11-25 03:14:51+00:00,CMShehbaz,Ardeshir Cowasjee was one of Pakistan’s finest columnists &amp; much more - RIP,10,3
2012-11-24 02:41:38+00:00,CMShehbaz,DFID &amp; educationist Sir Michael Barber confirm that Punjab gov edu initiatives R acknowledged by the world institutions including World Bank,23,7
2012-11-21 18:43:02+00:00,CMShehbaz,A blast in Rawalpindi suburbs - rescue teams on their way,23,3
2012-11-21 10:37:50+00:00,ImranKhanPTI,To begin with PPP and PMLN leadership should atleast have elections within the ruling families,160,83
2012-11-21 10:37:27+00:00,ImranKhanPTI,proud of PTI members for enthusiastic participation in historic party election. This will put pressure on other parties to be democratic,181,95
2012-11-21 04:44:24+00:00,CMShehbaz,@javeednusrat Excellent piece,1,2
2012-11-21 04:43:54+00:00,CMShehbaz,"There was no paucity of resources in the country, the real crisis is of vision, intention &amp; work-ethic. V R ready to accept the challenge",15,9
2012-11-21 04:38:45+00:00,CMShehbaz,"With public support, we would not let Zardari gang escape the general elections - their corruption&amp;mismanagement will meet the logical end",28,10
2012-11-21 04:33:23+00:00,CMShehbaz,Pakistan can cope with many challenges by adopting the approach of maximum self sufficiency,10,8
2012-11-21 04:26:22+00:00,CMShehbaz,"""The heart is fragile. Handle with prayer""",23,14
2012-11-20 11:23:11+00:00,CMShehbaz,Courage is the first of human qualities because it is the quality which guarantees the others. ~ Aristotle,28,8
2012-11-20 11:17:08+00:00,CMShehbaz,@manzurejaz noted,0,0
2012-11-20 11:07:31+00:00,CMShehbaz,"Gulen moot to explore meaning of life, model of ideal human - tomorrow at PU Law College auditorium. Go check it out!",6,1
2012-11-20 11:01:21+00:00,CMShehbaz,Suspended the concerned Superintendent Jail on the complaint of violation of the ban on the illegal use of mobile phone in prison,10,3
2012-11-20 10:59:35+00:00,CMShehbaz,Strict action is being taken against those delivering provocative speeches/literature/wall-chalking &amp; providing lodging without checking ID,7,4
2012-11-20 10:54:51+00:00,CMShehbaz,"Parliamentarians, Ulema, Mashaikh &amp; civil society should come forward &amp; help the gov in promoting tolerance &amp; maintain law and order",12,5
2012-11-20 10:51:38+00:00,CMShehbaz,Internal&amp;external enemies are out to destabilise the country &amp; it is our collective responsibility to foil their nefarious designs #Muharram,13,6
2012-11-20 10:44:03+00:00,CMShehbaz,A Medicine Testing Lab/Research Centre established to test the quality of medications &amp; save resources re. samples sent abroad for testing,17,9
2012-11-19 19:52:02+00:00,CMShehbaz,"PMLN manifesto to have time-bound Key Performance Indicators so that the masses feel immediate change on political, economic &amp; social fronts",20,7
2012-11-18 20:02:09+00:00,CMShehbaz,Condemn the barbaric attack on Kchi Imambargah. Those responsible/their handlers need to be caught &amp; punished asap. Prayers for the deceased,25,10
2012-11-18 19:10:38+00:00,ImranKhanPTI,Strongly condemn the cowardly attack on Imambargah in Karachi. We have to fight hate mongers in our society. Pray for the deceased,265,93
2012-11-18 16:49:47+00:00,CMShehbaz,@naveedmunawar1 Thank you for being honest and generous,0,2
2012-11-18 16:44:15+00:00,CMShehbaz,@MuqeetBokhari Sad indeed :(,0,2
2012-11-18 16:43:19+00:00,CMShehbaz,@sabahat24 Please write to me with any proposal you may have,0,1
2012-11-18 16:42:01+00:00,CMShehbaz,@ilyas_788 noted,0,1
2012-11-18 16:41:07+00:00,CMShehbaz,@drshazianawaz Thank you. Need your support,0,1
2012-11-18 16:24:43+00:00,CMShehbaz,"The decision to block mobile phones &amp; ban motorcycle riding was taken by Rehman Malik &amp; had nothing to do with the Gov"" - Khursheed Shah  :)",26,12
2012-11-18 16:16:33+00:00,CMShehbaz,Punjab IGP claims with statistics that crime is down by 30 per cent. What is your experience &amp; perception of it?,18,4
2012-11-18 16:10:26+00:00,CMShehbaz,"AZ prefers personal over national interest. Unless he changes, it could lead to demise of the PPP in the next elections #PoliticalVacuum",5,4
2012-11-18 05:35:26+00:00,ImranKhanPTI,"Israeli barbarity continues in Gaza. It is shameful that international community is standing by, watching and doing nothing. Condemn it",1389,300
2012-11-18 02:59:22+00:00,ImranKhanPTI,My vision and quest is to make PTI a democratic institution in which everyone has equal opportunity to rise to the top. #No pol dynasties,289,453
2012-11-18 02:56:20+00:00,ImranKhanPTI,It is historic because there is no tradition in subcontinent of internal party democracy. It is dictatorship within that leads to dynasties,156,53
2012-11-18 02:53:07+00:00,ImranKhanPTI,Today PTI starts historic process of elections within party from Islamabad. 62000 registered party members will elect 1st tier of leadership,169,65
2012-11-18 00:18:20+00:00,CMShehbaz,@inBreak U R barking up the wrong tree! I have condemned that in the past,3,5
2012-11-18 00:15:33+00:00,CMShehbaz,50 people die in EgyptBusCrash - transport min &amp; head of railway resigned. Ongoing Killings in Karachi &amp; Baluchistan - who should resign?,17,7
2012-11-18 00:06:44+00:00,CMShehbaz,180 Airstrikes on Gaza today (death toll = 45) - Arab League wakes up to support Palestinian&amp;Egyptian efforts to stop Israeli offensive,26,11
2012-11-17 18:44:08+00:00,CMShehbaz,"Excited about our upcoming manifesto: it would present a raodmap re. economy, external/interior affairs, education, IT, loadshedding etc.",19,15
